,City,State,State name,County,lat,lng,Population,Density,county_lng,county_lat
25164,South English,IA,Iowa,Keokuk,41.4521,-92.0905,207,266.0,-92.167721,41.331182
25165,Harper,IA,Iowa,Keokuk,41.3637,-92.0509,110,478.0,-92.167721,41.331182
25166,Martinsburg,IA,Iowa,Keokuk,41.1786,-92.2519,109,112.0,-92.167721,41.331182
25167,Kinross,IA,Iowa,Keokuk,41.4589,-91.9873,72,140.0,-92.167721,41.331182
25168,Webster,IA,Iowa,Keokuk,41.4379,-92.1715,71,84.0,-92.167721,41.331182
25169,Thornburg,IA,Iowa,Keokuk,41.4554,-92.3328,62,121.0,-92.167721,41.331182
25170,Gibson,IA,Iowa,Keokuk,41.4803,-92.3922,60,349.0,-92.167721,41.331182
25171,Hayesville,IA,Iowa,Keokuk,41.2646,-92.2477,49,74.0,-92.167721,41.331182
25172,Memphis,TX,Texas,Hall,34.7268,-100.5417,2012,346.0,-100.57634300000001,34.453189
25173,Turkey,TX,Texas,Hall,34.3939,-100.8953,378,178.0,-100.57634300000001,34.453189
25174,Estelline,TX,Texas,Hall,34.547,-100.44,129,67.0,-100.57634300000001,34.453189
25175,Eupora,MS,Mississippi,Webster,33.5436,-89.2766,2005,231.0,-89.283836,33.612048
25176,Mathiston,MS,Mississippi,Webster,33.539,-89.1277,664,104.0,-89.283836,33.612048
25177,Mantee,MS,Mississippi,Webster,33.7226,-89.0597,214,18.0,-89.283836,33.612048
25178,Walthall,MS,Mississippi,Webster,33.6069,-89.2787,138,54.0,-89.283836,33.612048
25179,Goliad,TX,Texas,Goliad,28.6708,-97.3916,2004,494.0,-97.430415,28.6607
25180,Albany,KY,Kentucky,Clinton,36.6906,-85.1353,2002,339.0,-85.153499,36.729124
25181,Jonesville,LA,Louisiana,Catahoula,31.6238,-91.83,2000,402.0,-91.846703,31.666517
25182,Wallace Ridge,LA,Louisiana,Catahoula,31.6849,-91.8321,867,47.0,-91.846703,31.666517
25183,Sicily Island,LA,Louisiana,Catahoula,31.8492,-91.6599,465,312.0,-91.846703,31.666517
25184,Harrisonburg,LA,Louisiana,Catahoula,31.7681,-91.825,317,126.0,-91.846703,31.666517
25185,Wapello,IA,Iowa,Louisa,41.1771,-91.1881,1999,596.0,-91.25699399999999,41.218211
25186,Columbus Junction,IA,Iowa,Louisa,41.2787,-91.3651,1837,324.0,-91.25699399999999,41.218211
25187,Morning Sun,IA,Iowa,Louisa,41.0942,-91.2506,796,394.0,-91.25699399999999,41.218211
25188,Grandview,IA,Iowa,Louisa,41.2772,-91.1875,526,909.0,-91.25699399999999,41.218211
25189,Letts,IA,Iowa,Louisa,41.3299,-91.2356,373,245.0,-91.25699399999999,41.218211
25190,Columbus City,IA,Iowa,Louisa,41.2594,-91.3746,372,601.0,-91.25699399999999,41.218211
25191,Fredonia,IA,Iowa,Louisa,41.2844,-91.3397,235,548.0,-91.25699399999999,41.218211
25192,Oakville,IA,Iowa,Louisa,41.0982,-91.0436,169,155.0,-91.25699399999999,41.218211
25193,Cotter,IA,Iowa,Louisa,41.294,-91.4658,46,72.0,-91.25699399999999,41.218211
25194,Enterprise,OR,Oregon,Wallowa,45.4258,-117.2789,1996,525.0,-117.18558,45.593753
25195,Joseph,OR,Oregon,Wallowa,45.3526,-117.2303,1124,471.0,-117.18558,45.593753
25196,Wallowa,OR,Oregon,Wallowa,45.5704,-117.5286,837,528.0,-117.18558,45.593753
25197,Lostine,OR,Oregon,Wallowa,45.4866,-117.4294,223,299.0,-117.18558,45.593753
25198,Wallowa Lake,OR,Oregon,Wallowa,45.3041,-117.2117,15,3.0,-117.18558,45.593753
25199,Cooper,TX,Texas,Delta,33.3716,-95.6912,1993,526.0,-95.67335,33.385933
25200,Pecan Gap,TX,Texas,Delta,33.4382,-95.8519,197,121.0,-95.67335,33.385933
25201,Liberty,IN,Indiana,Union,39.6349,-84.926,1986,894.0,-84.925152,39.623111
25202,West College Corner,IN,Indiana,Union,39.5694,-84.819,626,905.0,-84.925152,39.623111
25203,Carlisle,KY,Kentucky,Nicholas,38.3162,-84.0333,1986,577.0,-84.025554,38.337132000000004
25204,Aitkin,MN,Minnesota,Aitkin,46.5289,-93.7067,1985,296.0,-93.41976,46.602446
25205,Hill City,MN,Minnesota,Aitkin,46.983,-93.5959,585,202.0,-93.41976,46.602446
25206,McGregor,MN,Minnesota,Aitkin,46.6087,-93.3055,363,65.0,-93.41976,46.602446
25207,Palisade,MN,Minnesota,Aitkin,46.7126,-93.4895,169,95.0,-93.41976,46.602446
25208,Tamarack,MN,Minnesota,Aitkin,46.6529,-93.125,94,10.0,-93.41976,46.602446
25209,McGrath,MN,Minnesota,Aitkin,46.2421,-93.2751,74,77.0,-93.41976,46.602446
25210,Carrington,ND,North Dakota,Foster,47.4521,-99.1304,1980,329.0,-98.872817,47.464327000000004
25211,Glenfield,ND,North Dakota,Foster,47.4551,-98.5663,94,265.0,-98.872817,47.464327000000004
25212,Grace City,ND,North Dakota,Foster,47.5513,-98.8039,58,91.0,-98.872817,47.464327000000004
25213,McHenry,ND,North Dakota,Foster,47.5764,-98.591,53,83.0,-98.872817,47.464327000000004
25214,Slayton,MN,Minnesota,Murray,43.9902,-95.7578,1974,390.0,-95.761581,44.015594
25215,Fulda,MN,Minnesota,Murray,43.8691,-95.6023,1208,460.0,-95.761581,44.015594
25216,The Lakes,MN,Minnesota,Murray,44.136,-95.7083,630,7.0,-95.761581,44.015594
25217,Chandler,MN,Minnesota,Murray,43.9306,-95.9512,246,120.0,-95.761581,44.015594
25218,Lake Wilson,MN,Minnesota,Murray,43.9953,-95.9533,227,207.0,-95.761581,44.015594
25219,Currie,MN,Minnesota,Murray,44.0704,-95.6668,216,151.0,-95.761581,44.015594
25220,Avoca,MN,Minnesota,Murray,43.949,-95.6465,135,54.0,-95.761581,44.015594
25221,Iona,MN,Minnesota,Murray,43.9149,-95.7857,131,65.0,-95.761581,44.015594
25222,Hadley,MN,Minnesota,Murray,43.9987,-95.8575,57,77.0,-95.761581,44.015594
25223,Dovray,MN,Minnesota,Murray,44.0545,-95.5477,51,79.0,-95.761581,44.015594
25224,Custer,SD,South Dakota,Custer,43.7668,-103.6005,1969,300.0,-103.46225,43.684943
25225,Hermosa,SD,South Dakota,Custer,43.8398,-103.193,425,341.0,-103.46225,43.684943
25226,Buffalo Gap,SD,South Dakota,Custer,43.4922,-103.3155,144,181.0,-103.46225,43.684943
25227,Pringle,SD,South Dakota,Custer,43.609,-103.5946,113,179.0,-103.46225,43.684943
25228,Fairburn,SD,South Dakota,Custer,43.6869,-103.2088,98,115.0,-103.46225,43.684943
25229,Yanceyville,NC,North Carolina,Caswell,36.4111,-79.3401,1963,137.0,-79.332546,36.393097
25230,Milton,NC,North Carolina,Caswell,36.5372,-79.2081,147,145.0,-79.332546,36.393097
25231,Northwood,IA,Iowa,Worth,43.4441,-93.2166,1955,200.0,-93.248533,43.373490999999994
25232,Manly,IA,Iowa,Worth,43.2881,-93.201,1278,336.0,-93.248533,43.373490999999994
25233,Fertile,IA,Iowa,Worth,43.2623,-93.4232,360,148.0,-93.248533,43.373490999999994
25234,Kensett,IA,Iowa,Worth,43.3534,-93.2106,256,64.0,-93.248533,43.373490999999994
25235,Grafton,IA,Iowa,Worth,43.3306,-93.0687,244,289.0,-93.248533,43.373490999999994
25236,Hanlontown,IA,Iowa,Worth,43.2809,-93.3789,220,87.0,-93.248533,43.373490999999994
25237,Joice,IA,Iowa,Worth,43.3648,-93.4581,210,81.0,-93.248533,43.373490999999994
25238,Bolan,IA,Iowa,Worth,43.3735,-93.1085,8,1.0,-93.248533,43.373490999999994
25239,Waverly,VA,Virginia,Sussex,37.034,-77.0956,1953,244.0,-77.259732,36.926645
25240,Sussex,VA,Virginia,Sussex,36.9173,-77.2719,264,21.0,-77.259732,36.926645
25241,Stony Creek,VA,Virginia,Sussex,36.948,-77.4,178,119.0,-77.259732,36.926645
25242,Limon,CO,Colorado,Lincoln,39.2653,-103.6855,1952,238.0,-103.50755500000001,38.99374
25243,Hugo,CO,Colorado,Lincoln,39.1362,-103.4731,777,329.0,-103.50755500000001,38.99374
25244,Arriba,CO,Colorado,Lincoln,39.2843,-103.274,207,160.0,-103.50755500000001,38.99374
25245,Genoa,CO,Colorado,Lincoln,39.2782,-103.4984,148,184.0,-103.50755500000001,38.99374
25246,Augusta,AR,Arkansas,Woodruff,35.2866,-91.3614,1947,359.0,-91.24441800000001,35.189071000000006
25247,McCrory,AR,Arkansas,Woodruff,35.2572,-91.1974,1488,243.0,-91.24441800000001,35.189071000000006
25248,Cotton Plant,AR,Arkansas,Woodruff,35.0059,-91.252,574,213.0,-91.24441800000001,35.189071000000006
25249,Patterson,AR,Arkansas,Woodruff,35.259,-91.2349,391,133.0,-91.24441800000001,35.189071000000006
25250,Hunter,AR,Arkansas,Woodruff,35.0546,-91.1227,93,58.0,-91.24441800000001,35.189071000000006
25251,Bull Shoals,AR,Arkansas,Marion,36.3747,-92.5903,1946,153.0,-92.678588,36.266656
25252,Flippin,AR,Arkansas,Marion,36.2774,-92.5935,1322,271.0,-92.678588,36.266656
25253,Yellville,AR,Arkansas,Marion,36.2289,-92.686,1156,179.0,-92.678588,36.266656
25254,Summit,AR,Arkansas,Marion,36.2522,-92.6883,590,188.0,-92.678588,36.266656
25255,Pyatt,AR,Arkansas,Marion,36.2509,-92.8443,230,70.0,-92.678588,36.266656
25256,Baraga,MI,Michigan,Baraga,46.7766,-88.4965,1946,353.0,-88.356022,46.696068
25257,L'Anse,MI,Michigan,Baraga,46.7525,-88.4477,1842,279.0,-88.356022,46.696068
25258,Zeba,MI,Michigan,Baraga,46.7928,-88.4133,432,46.0,-88.356022,46.696068
25259,Mars Hill,NC,North Carolina,Madison,35.8281,-82.5484,1939,374.0,-82.712731,35.86408
25260,Marshall,NC,North Carolina,Madison,35.7974,-82.6819,908,93.0,-82.712731,35.86408
25261,Hot Springs,NC,North Carolina,Madison,35.892,-82.8291,577,71.0,-82.712731,35.86408
25262,Albany,TX,Texas,Shackelford,32.7272,-99.2956,1934,476.0,-99.347045,32.743788
25263,Moran,TX,Texas,Shackelford,32.5471,-99.1663,260,236.0,-99.347045,32.743788
25264,Rolling Fork,MS,Mississippi,Sharkey,32.9073,-90.8769,1929,527.0,-90.827388,32.89249
25265,Anguilla,MS,Mississippi,Sharkey,32.9719,-90.8284,625,233.0,-90.827388,32.89249
25266,Cary,MS,Mississippi,Sharkey,32.8056,-90.9245,272,148.0,-90.827388,32.89249
25267,Jenkins,KY,Kentucky,Letcher,37.1826,-82.6311,1929,84.0,-82.861175,37.118503000000004
25268,Whitesburg,KY,Kentucky,Letcher,37.1183,-82.823,1843,227.0,-82.861175,37.118503000000004
25269,McRoberts,KY,Kentucky,Letcher,37.2132,-82.6686,893,61.0,-82.861175,37.118503000000004
25270,Fleming-Neon,KY,Kentucky,Letcher,37.1953,-82.7047,677,161.0,-82.861175,37.118503000000004
25271,Mayking,KY,Kentucky,Letcher,37.1335,-82.773,365,91.0,-82.861175,37.118503000000004
25272,Payne Gap,KY,Kentucky,Letcher,37.1508,-82.667,340,57.0,-82.861175,37.118503000000004
25273,Blackey,KY,Kentucky,Letcher,37.139,-82.9812,143,126.0,-82.861175,37.118503000000004
25274,Millstone,KY,Kentucky,Letcher,37.1638,-82.7495,49,88.0,-82.861175,37.118503000000004
25275,Parkersburg,IA,Iowa,Butler,42.5739,-92.7785,1928,515.0,-92.780066,42.734708000000005
25276,Clarksville,IA,Iowa,Butler,42.7799,-92.6679,1346,394.0,-92.780066,42.734708000000005
25277,Shell Rock,IA,Iowa,Butler,42.7126,-92.5816,1275,307.0,-92.780066,42.734708000000005
25278,Greene,IA,Iowa,Butler,42.8967,-92.8041,1063,361.0,-92.780066,42.734708000000005
25279,Aplington,IA,Iowa,Butler,42.5819,-92.8835,1050,551.0,-92.780066,42.734708000000005
25280,Allison,IA,Iowa,Butler,42.752,-92.7957,973,128.0,-92.780066,42.734708000000005
25281,Dumont,IA,Iowa,Butler,42.7522,-92.9736,602,133.0,-92.780066,42.734708000000005
25282,New Hartford,IA,Iowa,Butler,42.5682,-92.6213,488,303.0,-92.780066,42.734708000000005
25283,Bristow,IA,Iowa,Butler,42.7738,-92.9079,149,61.0,-92.780066,42.734708000000005
25284,Aredale,IA,Iowa,Butler,42.8332,-93.0054,69,26.0,-92.780066,42.734708000000005
25285,Springfield,SD,South Dakota,Bon Homme,42.8625,-97.8963,1922,719.0,-97.885613,42.986031
25286,Tyndall,SD,South Dakota,Bon Homme,42.9899,-97.8642,1022,250.0,-97.885613,42.986031
25287,Scotland,SD,South Dakota,Bon Homme,43.1481,-97.7199,804,346.0,-97.885613,42.986031
25288,Avon,SD,South Dakota,Bon Homme,43.0052,-98.0592,590,352.0,-97.885613,42.986031
25289,Tabor,SD,South Dakota,Bon Homme,42.9476,-97.6595,402,409.0,-97.885613,42.986031
25290,Running Water,SD,South Dakota,Bon Homme,42.7822,-97.9816,31,5.0,-97.885613,42.986031
25291,Anderson,MO,Missouri,McDonald,36.6533,-94.4442,1919,325.0,-94.343956,36.630218
25292,Noel,MO,Missouri,McDonald,36.5433,-94.4888,1807,348.0,-94.343956,36.630218
25293,Goodman,MO,Missouri,McDonald,36.7388,-94.4091,1249,363.0,-94.343956,36.630218
25294,Southwest City,MO,Missouri,McDonald,36.5205,-94.6103,956,252.0,-94.343956,36.630218
25295,Pineville,MO,Missouri,McDonald,36.5755,-94.3916,807,94.0,-94.343956,36.630218
25296,Lanagan,MO,Missouri,McDonald,36.6061,-94.4517,405,166.0,-94.343956,36.630218
25297,Jane,MO,Missouri,McDonald,36.5404,-94.3079,312,40.0,-94.343956,36.630218
25298,Ginger Blue,MO,Missouri,McDonald,36.5899,-94.4596,54,79.0,-94.343956,36.630218
25299,Doniphan,MO,Missouri,Ripley,36.6234,-90.8219,1916,537.0,-90.86706,36.648902
25300,Fairdealing,MO,Missouri,Ripley,36.6615,-90.6084,819,55.0,-90.86706,36.648902
25301,Naylor,MO,Missouri,Ripley,36.5745,-90.6056,583,406.0,-90.86706,36.648902
25302,Oxly,MO,Missouri,Ripley,36.6025,-90.679,160,23.0,-90.86706,36.648902
25303,Jefferson,TX,Texas,Marion,32.7634,-94.3512,1915,166.0,-94.35767299999999,32.797757
25304,Pine Harbor,TX,Texas,Marion,32.7723,-94.4992,908,105.0,-94.35767299999999,32.797757
25305,St. Matthews,SC,South Carolina,Calhoun,33.664,-80.778,1912,384.0,-80.78034699999999,33.67478
25306,Cameron,SC,South Carolina,Calhoun,33.558,-80.7151,398,49.0,-80.78034699999999,33.67478
25307,Buffalo,TX,Texas,Leon,31.46,-96.066,1902,155.0,-95.995622,31.300493
25308,Jewett,TX,Texas,Leon,31.3627,-96.1455,1220,229.0,-95.995622,31.300493
25309,Centerville,TX,Texas,Leon,31.258,-95.9797,907,205.0,-95.995622,31.300493
25310,Hilltop Lakes,TX,Texas,Leon,31.0755,-96.1914,783,35.0,-95.995622,31.300493
25311,Normangee,TX,Texas,Leon,31.03,-96.1161,706,244.0,-95.995622,31.300493
25312,Oakwood,TX,Texas,Leon,31.5848,-95.8499,515,175.0,-95.995622,31.300493
25313,Marquez,TX,Texas,Leon,31.2361,-96.2574,274,80.0,-95.995622,31.300493
25314,Leona,TX,Texas,Leon,31.1537,-95.976,180,31.0,-95.995622,31.300493
25315,Minneapolis,KS,Kansas,Ottawa,39.1243,-97.6997,1900,400.0,-97.654802,39.137963
25316,Bennington,KS,Kansas,Ottawa,39.0332,-97.5933,612,561.0,-97.654802,39.137963
25317,Delphos,KS,Kansas,Ottawa,39.2744,-97.7654,330,215.0,-97.654802,39.137963
25318,Tescott,KS,Kansas,Ottawa,39.013,-97.8781,291,291.0,-97.654802,39.137963
25319,Ada,KS,Kansas,Ottawa,39.1622,-97.886,139,21.0,-97.654802,39.137963
25320,Culver,KS,Kansas,Ottawa,38.9692,-97.7591,114,323.0,-97.654802,39.137963
25321,Albion,IL,Illinois,Edwards,38.3767,-88.0579,1899,343.0,-88.04794100000001,38.417095
25322,Grayville,IL,Illinois,Edwards,38.2554,-87.997,1565,284.0,-88.04794100000001,38.417095
25323,West Salem,IL,Illinois,Edwards,38.5198,-88.0092,851,210.0,-88.04794100000001,38.417095
25324,Bone Gap,IL,Illinois,Edwards,38.4449,-87.9976,234,154.0,-88.04794100000001,38.417095
25325,Browns,IL,Illinois,Edwards,38.3775,-87.9831,129,171.0,-88.04794100000001,38.417095
25326,Fort Hancock,TX,Texas,Hudspeth,31.2837,-105.8446,1898,38.0,-105.377549,31.450868
25327,Sierra Blanca,TX,Texas,Hudspeth,31.1834,-105.3395,705,57.0,-105.377549,31.450868
25328,Dell City,TX,Texas,Hudspeth,31.9349,-105.1998,526,121.0,-105.377549,31.450868
25329,Audubon,IA,Iowa,Audubon,41.7181,-94.9286,1898,383.0,-94.904312,41.679178
25330,Exira,IA,Iowa,Audubon,41.592,-94.8811,769,291.0,-94.904312,41.679178
25331,Kimballton,IA,Iowa,Audubon,41.6271,-95.0749,280,140.0,-94.904312,41.679178
25332,Brayton,IA,Iowa,Audubon,41.5448,-94.9303,110,68.0,-94.904312,41.679178
25333,Gray,IA,Iowa,Audubon,41.8418,-94.9859,57,22.0,-94.904312,41.679178
25334,Adams,WI,Wisconsin,Adams,43.9554,-89.8169,1893,248.0,-89.767223,43.973763
25335,Lake Arrowhead,WI,Wisconsin,Adams,44.203,-89.8389,910,69.0,-89.767223,43.973763
25336,Friendship,WI,Wisconsin,Adams,43.972,-89.8202,657,281.0,-89.767223,43.973763
25337,Lake Camelot,WI,Wisconsin,Adams,44.2147,-89.7623,637,65.0,-89.767223,43.973763
25338,Dellwood,WI,Wisconsin,Adams,43.9545,-89.9341,614,45.0,-89.767223,43.973763
25339,Lake Sherwood,WI,Wisconsin,Adams,44.2057,-89.7939,379,138.0,-89.767223,43.973763
25340,Grand Marsh,WI,Wisconsin,Adams,43.8852,-89.7072,168,53.0,-89.767223,43.973763
25341,Arkdale,WI,Wisconsin,Adams,44.0253,-89.8861,119,21.0,-89.767223,43.973763
25342,Baker,MT,Montana,Fallon,46.364,-104.2741,1893,647.0,-104.40571800000001,46.318184
25343,Plevna,MT,Montana,Fallon,46.4184,-104.5186,147,96.0,-104.40571800000001,46.318184
25344,Piedmont,MO,Missouri,Wayne,37.1492,-90.6969,1889,335.0,-90.460868,37.113825
25345,Greenville,MO,Missouri,Wayne,37.1284,-90.4472,463,264.0,-90.460868,37.113825
25346,Williamsville,MO,Missouri,Wayne,36.9737,-90.5479,332,396.0,-90.460868,37.113825
25347,Mill Spring,MO,Missouri,Wayne,37.065,-90.6778,176,154.0,-90.460868,37.113825
25348,San Augustine,TX,Texas,San Augustine,31.5297,-94.1108,1888,154.0,-94.16318000000001,31.382448999999998
25349,Broaddus,TX,Texas,San Augustine,31.3051,-94.2699,197,203.0,-94.16318000000001,31.382448999999998
25350,Vineyard Haven,MA,Massachusetts,Dukes,41.4565,-70.6069,1887,590.0,-70.701536,41.380939
25351,Waurika,OK,Oklahoma,Jefferson,34.1846,-98.0245,1885,58.0,-97.838814,34.105092
25352,Ringling,OK,Oklahoma,Jefferson,34.1785,-97.5921,954,557.0,-97.838814,34.105092
25353,Ryan,OK,Oklahoma,Jefferson,34.0213,-97.9541,750,324.0,-97.838814,34.105092
25354,Terral,OK,Oklahoma,Jefferson,33.8966,-97.9383,385,348.0,-97.838814,34.105092
25355,Cornish,OK,Oklahoma,Jefferson,34.1637,-97.5967,155,106.0,-97.838814,34.105092
25356,Hastings,OK,Oklahoma,Jefferson,34.2242,-98.1087,132,106.0,-97.838814,34.105092
25357,Addington,OK,Oklahoma,Jefferson,34.2431,-97.9661,107,174.0,-97.838814,34.105092
25358,Sugden,OK,Oklahoma,Jefferson,34.0826,-97.9788,42,74.0,-97.838814,34.105092
25359,Belleville,KS,Kansas,Republic,39.8245,-97.6337,1879,354.0,-97.650921,39.82891
25360,Scandia,KS,Kansas,Republic,39.7969,-97.784,342,280.0,-97.650921,39.82891
25361,Courtland,KS,Kansas,Republic,39.7832,-97.8963,264,379.0,-97.650921,39.82891
25362,Cuba,KS,Kansas,Republic,39.8023,-97.4576,144,192.0,-97.650921,39.82891
25363,Republic,KS,Kansas,Republic,39.9239,-97.8245,107,177.0,-97.650921,39.82891
25364,Munden,KS,Kansas,Republic,39.9126,-97.5385,93,193.0,-97.650921,39.82891
25365,Narka,KS,Kansas,Republic,39.9598,-97.4266,86,207.0,-97.650921,39.82891
25366,Agenda,KS,Kansas,Republic,39.7066,-97.4322,66,147.0,-97.650921,39.82891
25367,Hollis,OK,Oklahoma,Harmon,34.6895,-99.9153,1873,501.0,-99.84419399999999,34.745971000000004
25368,Gould,OK,Oklahoma,Harmon,34.6693,-99.7736,129,140.0,-99.84419399999999,34.745971000000004
25369,Pinedale,WY,Wyoming,Sublette,42.8676,-109.8706,1871,333.0,-109.91617,42.767928000000005
25370,Marbleton,WY,Wyoming,Sublette,42.5574,-110.1004,1111,472.0,-109.91617,42.767928000000005
25371,Big Piney,WY,Wyoming,Sublette,42.5401,-110.1192,517,392.0,-109.91617,42.767928000000005
25372,Daniel,WY,Wyoming,Sublette,42.8658,-110.0767,191,14.0,-109.91617,42.767928000000005
25373,Bondurant,WY,Wyoming,Sublette,43.1948,-110.4026,49,0.0,-109.91617,42.767928000000005
25374,Cora,WY,Wyoming,Sublette,42.9578,-109.9917,47,3.0,-109.91617,42.767928000000005
25375,Boulder,WY,Wyoming,Sublette,42.7461,-109.7067,40,8.0,-109.91617,42.767928000000005
25376,Van Horn,TX,Texas,Culberson,31.0407,-104.834,1870,254.0,-104.526945,31.445908000000003
25377,Gate City,VA,Virginia,Scott,36.6401,-82.5782,1869,181.0,-82.61362700000001,36.712778
25378,Weber City,VA,Virginia,Scott,36.6236,-82.5631,1211,273.0,-82.61362700000001,36.712778
25379,Nickelsville,VA,Virginia,Scott,36.7517,-82.416,360,290.0,-82.61362700000001,36.712778
25380,Dungannon,VA,Virginia,Scott,36.8285,-82.4681,298,322.0,-82.61362700000001,36.712778
25381,Duffield,VA,Virginia,Scott,36.7197,-82.7962,83,52.0,-82.61362700000001,36.712778
25382,Clinchport,VA,Virginia,Scott,36.6781,-82.7451,64,37.0,-82.61362700000001,36.712778
25383,Ellaville,GA,Georgia,Schley,32.238,-84.3089,1867,228.0,-84.322724,32.263441
25384,Malta,MT,Montana,Phillips,48.3555,-107.8709,1861,698.0,-107.92883300000001,48.250155
25385,Saco,MT,Montana,Phillips,48.4571,-107.3414,187,237.0,-107.92883300000001,48.250155
25386,Whitewater,MT,Montana,Phillips,48.7634,-107.6302,124,45.0,-107.92883300000001,48.250155
25387,Dodson,MT,Montana,Phillips,48.3953,-108.2473,117,271.0,-107.92883300000001,48.250155
25388,Zortman,MT,Montana,Phillips,47.9167,-108.5091,30,2.0,-107.92883300000001,48.250155
25389,Moriarty,NM,New Mexico,Torrance,35.0034,-106.0445,1860,103.0,-105.84683600000001,34.634644
25390,Estancia,NM,New Mexico,Torrance,34.7667,-106.0301,1571,98.0,-105.84683600000001,34.634644
25391,Indian Hills,NM,New Mexico,Torrance,34.9832,-106.1398,1105,74.0,-105.84683600000001,34.634644
25392,McIntosh,NM,New Mexico,Torrance,34.8804,-106.0577,1089,18.0,-105.84683600000001,34.634644
25393,Mountainair,NM,New Mexico,Torrance,34.5213,-106.2394,873,213.0,-105.84683600000001,34.634644
25394,Tajique,NM,New Mexico,Torrance,34.76,-106.301,263,37.0,-105.84683600000001,34.634644
25395,Willard,NM,New Mexico,Torrance,34.5949,-106.0323,242,101.0,-105.84683600000001,34.634644
25396,Torreon,NM,New Mexico,Torrance,34.7241,-106.3008,231,10.0,-105.84683600000001,34.634644
25397,Manzano Springs,NM,New Mexico,Torrance,34.9614,-106.2328,229,38.0,-105.84683600000001,34.634644
25398,Encino,NM,New Mexico,Torrance,34.6518,-105.4586,78,15.0,-105.84683600000001,34.634644
25399,Duran,NM,New Mexico,Torrance,34.4636,-105.3807,11,0.0,-105.84683600000001,34.634644
25400,Gordon,GA,Georgia,Wilkinson,32.8866,-83.3349,1857,133.0,-83.175587,32.804321
25401,Ivey,GA,Georgia,Wilkinson,32.9092,-83.2983,914,136.0,-83.175587,32.804321
25402,McIntyre,GA,Georgia,Wilkinson,32.8466,-83.2011,605,45.0,-83.175587,32.804321
25403,Irwinton,GA,Georgia,Wilkinson,32.8108,-83.1737,555,68.0,-83.175587,32.804321
25404,Toomsboro,GA,Georgia,Wilkinson,32.8225,-83.0826,486,100.0,-83.175587,32.804321
25405,Williamsport,IN,Indiana,Warren,40.2884,-87.2922,1852,549.0,-87.375847,40.352658
25406,West Lebanon,IN,Indiana,Warren,40.2724,-87.3862,692,434.0,-87.375847,40.352658
25407,Pine Village,IN,Indiana,Warren,40.4495,-87.2534,202,647.0,-87.375847,40.352658
25408,State Line City,IN,Indiana,Warren,40.1974,-87.527,139,385.0,-87.375847,40.352658
25409,Vernon,AL,Alabama,Lamar,33.7588,-88.1143,1850,121.0,-88.08743100000001,33.787085
25410,Sulligent,AL,Alabama,Lamar,33.8912,-88.1266,1834,90.0,-88.08743100000001,33.787085
25411,Millport,AL,Alabama,Lamar,33.5586,-88.0817,980,68.0,-88.08743100000001,33.787085
25412,Kennedy,AL,Alabama,Lamar,33.5809,-87.9862,421,52.0,-88.08743100000001,33.787085
25413,Detroit,AL,Alabama,Lamar,34.0274,-88.1678,220,64.0,-88.08743100000001,33.787085
25414,Beaverton,AL,Alabama,Lamar,33.9354,-88.0218,187,15.0,-88.08743100000001,33.787085
